"Bootstrap_run","Emax_per_day","EC50_ug_mL"
739,64.3630266840513,0.127282123912917
740,72.0742714301101,0.109840429281843
741,74.4352316877468,0.199015983008298
742,79.1425669407829,0.192486784631051
743,78.5545915739977,0.252240921213497
744,71.7368971353324,0.143336575522349
745,78.8705222349621,0.167441655907243
746,72.4782525917475,0.162882485433463
747,61.7637523399886,0.157125298913634
748,84.7283805570199,0.284794754712428
749,74.1156903344512,0.21003721246509
750,65.944085259059,0.161970741165335
751,71.1266888978869,0.162863758214381
752,67.5885032137378,0.114769415648893
753,70.9298661703453,0.165852322208101
754,73.0705118904697,0.259358636563202
755,82.0446082566615,0.325255700391252
756,74.2011819138572,0.242128776023757
757,77.6836905664988,0.200028703813598
758,61.0748139484944,0.118043446688022
759,73.0787178881861,0.193360347529407
760,82.0601708357034,0.212586968295025
761,87.4271200980815,0.298684323298006
762,75.290541534131,0.180343356903623
763,73.4047485575354,0.179006604963056
764,68.2477321963677,0.115055601602876
765,72.3513502374597,0.146242585725151
766,70.6364381037593,0.132217061723708
